GeneID,G2M
ASF1A,107.241104
ASF1B,69.89598
ASGR1,2.178166
ASGR2,0.0
ASH1L,28.352283
ASH1L-AS1,7.793302
ASH2L,67.04498
ASIC1,2.4752197
ASIC2,0.17967781
ASIC3,2.1768873
ASIC4,19.320795
ASIC5,0.0
ASIP,0.8692962
ASL,18.484184
ASMT,0.34064493
ASMTL,20.42679
ASMTL-AS1,3.6835904
ASNA1,135.65149
ASNS,78.67249
ASNSD1,66.76165
ASPA,1.6787317
ASPDH,1.2683918
ASPG,0.0
ASPH,89.0175
ASPHD1,1.4981525
ASPHD2,4.332294
ASPM,159.9407
ASPN,3.5581229
ASPRV1,5.065662
ASPSCR1,15.904935
ASRGL1,109.49638
ASS1,7.0390024
ASTE1,13.64426
ASTL,0.10058357
ASTN1,37.372322
ASTN2,183.87279
ASUN,37.376804
ASXL1,23.640722
ASXL2,11.495019
ASXL3,5.6762004
ASZ1,0.30847532
ATAD1,75.222664
ATAD2,45.345757
ATAD2B,13.915277
ATAD3A,11.865072
ATAD3B,8.053954
ATAD3C,2.4917867
ATAD5,31.242296
ATAT1,110.77187
ATCAY,84.40055
ATE1,22.967077
ATF1,21.149826
ATF2,68.13339
ATF3,84.32997
ATF4,418.18683
ATF5,7.237821
ATF6,25.728607
ATF6B,61.311733
ATF7,47.73584
ATF7IP,144.20233
ATF7IP2,0.86290455
ATG10,15.095435
ATG12,68.27346
ATG13,27.10231
ATG14,12.232364
ATG16L1,24.276531
ATG16L2,2.8754418
ATG2A,4.2987933
ATG2B,9.144343
ATG3,190.22562
ATG4A,13.908921
ATG4B,54.121227
ATG4C,27.048084
ATG4D,8.735588
ATG5,40.224342
ATG7,14.439095
ATG9A,30.709328
ATG9B,3.0454142
ATHL1,1.7633914
ATIC,82.88829
ATL1,58.622616
ATL2,49.037426
ATL3,23.51004
ATM,8.641295
ATMIN,13.4133215
ATN1,15.551945
ATOH1,0.0
ATOH7,1.1156046
ATOH8,2.1372051
ATOX1,71.79398
ATP10A,0.32593167
ATP10B,4.347049
ATP10D,6.5052795
ATP11A,7.5244527
ATP11B,14.6906805
ATP11C,5.819013
ATP12A,0.010674487
ATP13A1,21.260904
ATP13A2,9.578294
ATP13A3,11.828586
ATP13A4,20.422205
ATP13A5,1.5802343
ATP1A1,37.899067
ATP1A1OS,7.1962137
ATP1A2,40.572956
ATP1A3,28.564362
ATP1A4,0.029178869
ATP1B1,70.18137
ATP1B2,34.573467
ATP1B3,329.67746
ATP1B4,1.9771855
ATP2A1,0.74754703
ATP2A2,28.778036
ATP2A3,0.08014423
ATP2B1,28.672634
ATP2B2,4.29773
ATP2B3,0.05152481
ATP2B4,35.231853
ATP2C1,35.50352
ATP2C2,0.3829943
ATP4A,0.0031964811
ATP4B,0.093753666
ATP5A1,829.6726
ATP5B,1436.7341
ATP5C1,398.27594
ATP5D,179.00308
ATP5E,334.12427
ATP5EP2,11.697228
ATP5F1,314.7174
ATP5G1,147.57492
ATP5G2,413.42007
ATP5G3,176.39632
ATP5H,230.202
ATP5I,155.56645
ATP5J,255.12314
ATP5J2,210.58218
ATP5J2-PTCD1,4.440534
ATP5L,154.46747
ATP5L2,2.3269322
ATP5O,480.43954
ATP5S,29.936674
ATP5SL,71.1069
ATP6AP1,159.20425
ATP6AP1L,3.2311234
ATP6AP2,409.24863
ATP6V0A1,65.946495
ATP6V0A2,13.043504
ATP6V0A4,0.21228524
ATP6V0B,360.58594
ATP6V0C,45.866398
ATP6V0CP3,0.0
ATP6V0D1,101.99926
ATP6V0D2,1.2124044
ATP6V0E1,172.47997
ATP6V0E2,247.9049
ATP6V0E2-AS1,5.2727785
ATP6V1A,50.365025
ATP6V1B1,2.5715892
ATP6V1B2,107.31998
ATP6V1C1,25.347511
ATP6V1C2,1.3036143
ATP6V1D,80.59019
ATP6V1E1,114.34473
ATP6V1E2,0.6699395
ATP6V1F,255.89156
ATP6V1G1,204.8135
ATP6V1G2,29.344547
ATP6V1G2-DDX39B,3.662693
ATP6V1G3,0.0
ATP6V1H,62.063236
ATP7A,6.495102
ATP7B,2.81251
ATP8A1,6.177425
ATP8A2,0.60856307
ATP8B1,1.0859545
ATP8B2,3.8308506
ATP8B3,0.21478224
ATP8B4,0.0
ATP8B5P,0.6441075
ATP9A,13.441138
ATP9B,27.216093
ATPAF1,11.55824
ATPAF2,21.980179
ATPBD4,25.914703
ATPBD4-AS1,0.41264063
ATPIF1,244.74861
ATR,10.264049
ATRAID,268.0649
ATRIP,7.612751
ATRN,15.361604
ATRNL1,9.672807
ATRX,52.739735
ATXN1,4.6683826
ATXN10,202.5652
ATXN1L,13.193909
ATXN2,35.787
ATXN2L,30.03499
ATXN3,1.7913246
ATXN3L,0.05451613
ATXN7,5.553142
ATXN7L1,7.850237
ATXN7L2,11.027498
ATXN7L3,5.5161557
ATXN7L3B,140.62184
ATXN8OS,0.0
AUH,14.281999
AUNIP,10.503906
AUP1,184.5275
AURKA,266.3009
AURKAIP1,133.85335
AURKAPS1,4.3995996
AURKB,233.75314
AURKC,9.410222
AUTS2,10.129439
AVEN,1.4784398
AVIL,9.446448
AVL9,36.363697
AVP,0.0
AVPI1,3.7660937
AVPR1A,0.38847435
AVPR1B,0.008914853
AVPR2,0.13466318
AWAT1,0.030175952
AWAT2,0.0
AXDND1,0.163343
AXIN1,8.053612
AXIN2,9.961972
AXL,6.4328218
AZGP1,2.5135486
AZGP1P1,0.03202419
AZI1,13.991006
AZI2,73.42725
AZIN1,137.62964
AZU1,0.018885631
B2M,3618.287
B3GALNT1,72.87809
B3GALNT2,29.40809
B3GALT1,1.901026
B3GALT2,9.821968
B3GALT4,2.5782635
B3GALT5,0.7176819
B3GALT6,7.8927207
B3GALTL,30.044106
B3GAT1,17.607985
B3GAT2,9.951851
B3GAT3,51.540417
B3GNT1,84.399
B3GNT2,6.487737
B3GNT3,0.04680352
B3GNT4,0.84431887
B3GNT5,23.197144
B3GNT6,2.5425203
B3GNT7,8.712634
B3GNT8,0.6849561
B3GNT9,2.2537603
B3GNTL1,3.4859822
B4GALNT1,127.68404
B4GALNT2,0.09958678
B4GALNT3,1.3857459
B4GALNT4,4.08811
B4GALT1,4.627023
B4GALT2,12.930222
B4GALT3,71.11694
B4GALT4,49.77744
B4GALT5,11.567367
B4GALT6,10.547202
B4GALT7,21.24511
B9D1,26.343351
B9D2,21.01631
BAALC,66.22032
BAAT,2.214145
BABAM1,131.38345
BACE1,16.068766
BACE1-AS,7.3927484
BACE2,2.5562987
BACH1,23.479336
BACH2,1.7056007
BAD,78.721466
BAG1,12.216517
BAG2,11.063009
BAG3,5.620187
BAG4,39.502834
BAG5,43.482407
BAG6,28.9708
BAGE,0.9980056
BAGE2,0.29137534
BAGE3,0.29137534
BAGE4,0.14800984
BAGE5,0.19926672
BAHCC1,1.614949
BAHD1,4.772206
BAI1,2.7955723
BAI2,21.213669
BAI3,25.199322
BAIAP2,18.39335
BAIAP2-AS1,3.3866544
BAIAP2L1,1.1633112
BAIAP2L2,0.23595485
BAIAP3,2.359849
BAK1,26.50838
BAMBI,21.285946
BANCR,0.021202251
BANF1,163.5522
BANF2,0.0
BANK1,0.012873838
BANP,13.213033
BAP1,44.011013
BARD1,57.91116
BARHL1,0.0
BARHL2,0.0
BARX1,0.2092962
BARX2,0.0421112
BASP1,21.47843
BASP1P1,0.0
BATF,0.0
BATF2,2.6975076
BATF3,5.519326
BAX,18.455557
BAZ1A,16.832352
BAZ1B,40.50635
BAZ2A,15.387248
BAZ2B,43.064297
BBC3,1.4345355
BBIP1,39.80342
BBOX1,16.353188
BBS1,20.795069
BBS10,27.977322
BBS12,7.0911875
BBS2,68.29952
BBS4,29.558548
BBS5,10.795769
BBS7,27.173695
BBS9,9.926219
BBX,16.58184
BCAM,1.3029315
BCAN,622.00385
BCAP29,54.138847
BCAP31,197.26253
BCAR1,14.153299
BCAR3,5.1097217
BCAR4,0.2147508
BCAS1,10.717441
BCAS2,120.79597
BCAS3,14.251945
BCAS4,15.556675
BCAT1,60.126972
BCAT2,12.56426
BCCIP,101.59778
BCDIN3D,8.740514
BCDIN3D-AS1,1.7881787
BCHE,143.31839
BCKDHA,30.092869
BCKDHB,36.039536
BCKDK,71.842224
BCL10,33.18021
BCL11A,24.827753
BCL11B,1.6676785
BCL2,2.7494607
BCL2A1,0.6446041
BCL2L1,27.711056
BCL2L10,0.0
BCL2L11,9.100783
BCL2L12,11.27023
BCL2L13,19.81961
BCL2L14,2.8780432
BCL2L15,3.4075627
BCL2L2,7.0344973
BCL2L2-PABPN1,53.911232
BCL3,2.5618742
BCL6,34.902157
BCL6B,0.15384522
BCL7A,13.708286
BCL7B,26.916359
BCL7C,10.463511
BCL9,10.935352
BCL9L,4.9835954
BCLAF1,107.12052
BCMO1,0.23738761
BCO2,0.75812346
BCOR,17.344557
BCORL1,2.1640768
BCORP1,0.009384165
BCR,8.254642
BCRP2,3.2929192
BCRP3,1.6512505
BCS1L,56.397774
BCYRN1,63.980137
BDH1,10.161362
BDH2,15.316209
BDKRB1,0.23381233
BDKRB2,0.0
BDNF,0.29572004
BDNF-AS,5.913846
BDP1,16.300951
BEAN1,0.8894598
BECN1,59.3319
BEGAIN,0.33783063
BEND2,0.8267722
BEND3,4.0225873
BEND3P3,3.2246976
BEND4,0.15985338
BEND5,37.01602
BEND6,1.6236963
BEND7,4.619903
BEST1,4.788834
BEST2,1.1464446
BEST3,38.31755
BEST4,0.5090339
BET1,21.275517
BET1L,18.822926
BET3L,0.0
BEX1,339.71237
BEX2,49.20905
BEX4,148.53049
BEX5,8.02887
BFAR,32.945187
BFSP1,0.018240469
BFSP2,0.013431189
BGLAP,1.471065
BGN,12.902925
BHLHA15,0.0548662
BHLHA9,0.0
BHLHB9,17.041313
BHLHE22,0.030761631
BHLHE23,0.0
BHLHE40,11.563581
BHLHE40-AS1,0.14243402
BHLHE41,3.4292557
BHMT,0.26032248
BHMT2,5.9373307
BICC1,0.10659824
BICD1,19.386637
BICD2,14.505578
BID,33.87128
BIK,1.0352216
BIN1,12.026341
BIN2,0.079532795
BIN3,23.807407
BIRC2,76.8103
BIRC3,0.38651034
BIRC5,580.56464
BIRC6,15.020231
BIRC7,0.069648035
BIRC8,0.0
BIVM,29.88199
BIVM-ERCC5,0.5425806
BLCAP,88.034485
BLID,5.181035
BLK,0.5543402
BLM,30.668116
BLMH,85.69206
BLNK,0.91306716
BLOC1S1,129.44171
BLOC1S1-RDH5,7.3292813
BLOC1S2,40.136036
BLOC1S3,7.925731
BLOC1S4,8.176958
BLOC1S5,16.06894
BLOC1S5-TXNDC5,1.1896219
BLOC1S6,69.95254
BLVRA,150.596
BLVRB,5.8661046
BLZF1,29.643396
BMF,0.12217249
BMI1,9.173392
BMP1,8.192604
BMP10,0.0
BMP15,0.0
BMP2,5.648117
BMP2K,3.0694149
BMP3,0.22715521
BMP4,1.6010948
BMP5,2.172738
BMP6,0.4104713
BMP7,27.135557
BMP8A,6.6427026
BMP8B,2.7183638
BMPER,7.593167
BMPR1A,25.995268
BMPR1B,5.159699
BMPR2,21.4409
BMS1,16.179825
BMS1P1,11.474791
BMS1P2,7.5259743
BMS1P4,7.7420797
BMS1P5,11.535404
BMS1P6,7.4980564
BMX,0.6381562
BNC1,0.16868101
BNC2,0.49363717
BNIP1,50.976345
BNIP2,103.46909
BNIP3,185.39052
BNIP3L,92.318115
BNIPL,6.0906577
BOC,10.803747
BOD1,20.801409
BOD1L1,6.169042
BOD1L2,0.0
BOK,5.603529
BOK-AS1,0.35682797
BOLA1,39.328175
BOLA2,11.22177
BOLA2B,11.22177
BOLA3,57.717667
BOLA3-AS1,13.2471895
BOLL,2.7659216
BOP1,18.574472
BORA,96.50191
BPESC1,0.09348716
BPGM,127.23623
BPHL,33.35605
BPI,0.011730297
BPIFA1,0.023636365
BPIFA2,0.0
BPIFA3,0.0
BPIFA4P,0.0
BPIFB1,0.0
BPIFB2,0.0
BPIFB3,0.0
BPIFB4,0.0
BPIFB6,0.0
BPIFC,0.13029303
BPNT1,27.821007
BPTF,29.12787
BPY2,0.0
BPY2B,0.0
BPY2C,0.0
BRAF,14.9193535
BRAP,33.723392
BRAT1,66.695755
BRCA1,28.197956
BRCA2,11.474329
BRCC3,24.846094
BRD1,13.893228
BRD2,127.345955
BRD3,54.039238
BRD4,16.04707
BRD7,37.38609
BRD7P3,12.365747
BRD8,172.70361
BRD9,20.895227
BRDT,0.61744976
BRE,42.068577
BRE-AS1,2.2405703
BREA2,3.0365155
BRF1,7.6232405
BRF2,23.345581
BRI3,11.530291
BRI3BP,4.385705
BRICD5,8.951247
BRIP1,11.332263
BRIX1,88.01242
BRK1,343.69403
BRMS1,68.95162
BRMS1L,35.436184
BROX,29.566221
BRPF1,7.828667
BRPF3,12.294498
BRS3,0.3296774
BRSK1,0.32090986
BRSK2,1.7760425
BRWD1,67.89692
BRWD1-AS1,0.4143383
BRWD1-IT2,3.760624
BRWD3,4.576865
BSCL2,127.07392
BSDC1,51.677574
BSG,386.09235
BSN,3.920679
BSN-AS2,2.0412602
BSND,0.0
BSPH1,0.0
BSPRY,0.1381525
BST1,5.9826403
BST2,64.42958
BSX,0.0
BTAF1,19.864305
BTBD1,30.652174
BTBD10,62.736
BTBD11,0.17776638
BTBD16,0.032287154
BTBD17,16.693727
BTBD18,3.7906775
BTBD19,0.7273015
BTBD2,15.589794
BTBD3,45.93667
BTBD6,3.6163712
BTBD7,8.353881
BTBD8,5.511096
BTBD9,6.173004
BTC,0.6893255
BTD,13.259432
BTF3,749.0585
BTF3L4,96.876915
BTF3P11,0.40114093
BTG1,28.502075
BTG2,181.21904
BTG3,364.32495
BTG4,0.06422288
BTK,0.09697947
BTLA,0.4731515
BTN1A1,1.8523494
BTN2A1,48.976967
BTN2A2,8.436656
BTN2A3P,3.5554924
BTN3A1,12.824155
BTN3A2,15.592459
BTN3A3,7.593132
BTNL2,0.16944271
BTNL3,0.0
BTNL8,0.0060410555
BTNL9,0.0067155426
BTRC,20.065739
BUB1,232.21788
BUB1B,215.33786
BUB3,361.49353
BUD13,31.601892
BUD31,313.33337
BVES,7.2621427
BVES-AS1,0.9064527
BYSL,24.455412
BZRAP1,0.62712914
BZRAP1-AS1,0.5141874
BZW1,469.86896
BZW2,116.343285
C10orf10,4.4133277
C10orf105,0.038211264
C10orf107,1.2468035
C10orf11,1.0669494
C10orf111,4.874489
C10orf113,0.8280939
C10orf114,0.15087977
C10orf118,4.8295193
C10orf12,6.763204
C10orf120,0.04782931
C10orf128,0.1285044
C10orf129,0.06316579
C10orf131,0.33944643
C10orf137,13.840731
C10orf2,9.626108
C10orf25,7.5896125
C10orf32,33.027462
C10orf32-AS3MT,2.2026887
C10orf35,23.142578
C10orf40,0.0
C10orf53,0.0
C10orf54,0.28595307
C10orf55,0.07800595
C10orf62,1.5772169
C10orf67,0.35424894
C10orf68,0.96445435
C10orf71,0.0
C10orf76,14.937126
C10orf82,0.0
C10orf88,19.670578
C10orf90,1.384692
C10orf91,0.0
C10orf95,0.15196526
C10orf99,0.0
C11orf1,22.732853
C11orf16,0.25785896
C11orf21,0.13533884
C11orf24,32.052143
C11orf30,16.371195
C11orf31,77.87515
C11orf34,0.31780058
C11orf35,0.033167157
C11orf40,0.04524927
C11orf42,0.16011944
C11orf44,0.31486815
C11orf45,0.11228736
C11orf48,49.851715
C11orf49,146.58978
C11orf52,0.22055718
C11orf53,0.0
C11orf54,29.781288
C11orf57,28.979362
C11orf58,214.39165
C11orf63,4.2920456
C11orf65,3.0190904
C11orf68,9.960635
C11orf70,2.2020862
C11orf71,11.775284
C11orf73,100.24507
C11orf74,34.602764
C11orf75,1.5934018
C11orf80,5.3351107
C11orf82,36.130047
C11orf83,23.079622
C11orf84,0.9637807
C11orf85,0.036715545
C11orf86,0.0
C11orf87,0.7114076
C11orf88,2.7210557
C11orf91,0.17243393
C11orf92,1.192285
C11orf93,2.3696804
C11orf94,0.44472128
C11orf95,5.4914145
C11orf96,6.355253
C12orf10,80.767685
C12orf23,88.237854
C12orf29,51.907425
C12orf36,0.106772296
C12orf39,0.1871231
C12orf4,28.900902
C12orf40,0.04680352
C12orf42,0.027331334
C12orf43,30.719137
C12orf44,78.29582
C12orf45,62.92918
C12orf49,11.985138
C12orf5,23.717583
C12orf50,0.33102638
C12orf52,32.534775
C12orf54,0.37416503
C12orf56,0.21005183
C12orf57,286.63327
C12orf60,3.106852
C12orf61,4.5013604
C12orf65,61.84981
C12orf66,7.5213633
C12orf68,7.3857765
C12orf69,2.1059892
C12orf70,0.17732501
C12orf71,2.4611905
C12orf73,22.276123
C12orf74,0.01739015
C12orf75,27.282244
C12orf76,42.252464
C12orf77,2.3303492
C13orf35,0.0
C13orf45,1.0478841
C14orf1,47.15024
C14orf101,8.000254
C14orf105,1.7080352
C14orf119,36.524353
C14orf132,21.262848
C14orf142,33.171833
C14orf159,12.195536
C14orf166,268.80847
C14orf166B,0.019354839
C14orf169,3.1006343
C14orf177,0.00876829
C14orf178,4.4918747
C14orf180,2.9996789
C14orf182,1.3062431
C14orf183,0.19797517
C14orf2,229.84213
C14orf23,13.776927
C14orf28,4.9526753
C14orf37,22.680956
C14orf39,3.0935996
C14orf64,2.0271587
C14orf79,6.8496437
C14orf80,10.890198
C14orf93,9.057433
C15orf26,1.2676723
C15orf27,0.3503799
C15orf32,0.035688754
C15orf37,3.4271142
C15orf38,16.917063
C15orf38-AP3S2,7.298721
C15orf39,2.6259747
C15orf40,28.525406
C15orf41,20.707052
C15orf43,0.0
C15orf48,1.2662494
C15orf52,1.7890636
C15orf53,0.0
C15orf54,0.2063991
C15orf55,0.026774194
C15orf56,0.18046921
C15orf57,20.0161
C15orf59,0.10871196
C15orf60,0.3852757
C15orf61,19.12416
C15orf62,0.89762205
C16orf11,0.10522254
C16orf13,92.54104
C16orf3,3.220681
C16orf45,92.53965
C16orf46,8.498368
C16orf52,2.718011
C16orf54,0.49278766
C16orf55,10.661468
C16orf58,24.59366
C16orf59,11.336159
C16orf62,28.283756
C16orf70,25.01605
C16orf71,0.76375324
C16orf72,22.99313
C16orf74,0.46800584
C16orf78,0.0
C16orf80,222.92465
C16orf82,0.0
C16orf86,1.7836275
C16orf87,52.205658
C16orf88,34.133717
C16orf89,0.63739
C16orf90,0.019120235
C16orf91,55.056374
C16orf92,0.46961886
C16orf93,5.9899173
C16orf95,10.733409
C16orf96,0.9440515
C16orf97,0.0
C17orf100,11.461842
C17orf102,0.04706737
C17orf103,3.440243
C17orf104,1.3546277
C17orf105,0.0
C17orf107,0.11181821
C17orf112,0.0
C17orf47,0.16697565
C17orf49,153.66148
C17orf50,0.4266277
C17orf51,7.484876
C17orf53,16.348772
C17orf58,44.154217
C17orf59,10.082949
C17orf61-PLSCR3,2.1812975
C17orf62,83.28125
C17orf64,0.1917302
C17orf66,0.0
C17orf67,0.4491541
C17orf70,38.79883
C17orf72,0.2711437
C17orf74,0.17700925
C17orf75,21.36428
C17orf76-AS1,105.768776
C17orf77,0.95903456
C17orf78,1.5350145
C17orf80,36.21753
C17orf82,0.66659796
C17orf85,16.656143
C17orf89,60.22464
C17orf96,0.9409416
C17orf97,0.75894135
C17orf98,0.8947848
C17orf99,0.38049862
C18orf21,44.76572
C18orf25,38.925514
C18orf32,193.09636
C18orf42,0.013372424
C18orf54,39.760666
C18orf56,26.238941
C18orf61,1.3495603
C18orf62,0.0
C18orf63,0.0485933
C18orf8,37.358765
C19orf10,195.8615
C19orf12,17.183397
C19orf18,4.491613
C19orf21,0.06604106
C19orf24,50.887867
C19orf25,23.904722
C19orf26,0.7435781
C19orf33,0.0
C19orf35,1.8975637
C19orf38,0.3099444
C19orf40,13.284948
C19orf43,103.61549
C19orf44,7.094107
C19orf45,0.0
C19orf47,7.1023126
C19orf48,120.14856
C19orf52,13.042259
C19orf53,122.42941
C19orf54,6.903912
C19orf55,13.758234
C19orf57,13.362644
C19orf59,0.15721714
C19orf60,82.36382
C19orf66,12.268539
C19orf69,0.21281525
C19orf70,43.98964
C19orf71,0.7422509
C19orf73,8.615707
C19orf77,0.12706232
C19orf80,0.08956008
C19orf81,0.03909103
C1D,94.85116
C1GALT1,16.073248
C1GALT1C1,47.51502
C1QA,0.17404702
C1QB,1.0687927
C1QBP,350.26666
C1QC,0.2294428
C1QL1,3.4594278
C1QL2,0.04190616
C1QL3,0.0
C1QL4,0.4053624
C1QTNF1,1.055605
C1QTNF2,2.4932268
C1QTNF3,8.341561
C1QTNF3-AMACR,0.13850625
C1QTNF4,0.55343425
C1QTNF5,0.45328405
C1QTNF6,19.31446
C1QTNF7,2.4882765
C1QTNF8,0.0
C1QTNF9,1.2548724
C1QTNF9B,2.382851
C1QTNF9B-AS1,5.7617736
C1R,23.4268
C1RL,3.5991762
C1RL-AS1,0.2250734
C1S,6.249963
C1orf100,0.04064516
C1orf101,1.3100046
C1orf105,0.0
C1orf106,12.438384
C1orf109,35.807312
C1orf110,0.078533724
C1orf111,1.1183808
C1orf112,28.777573
C1orf114,34.571747
C1orf115,1.503104
C1orf116,1.9446498
C1orf122,33.562378
C1orf123,93.42455
C1orf127,0.0
C1orf131,41.13334
C1orf140,0.52771294
C1orf141,0.44008815
C1orf145,1.0509145
C1orf146,0.090967745
C1orf151-NBL1,4.4025087
C1orf158,3.0904398
C1orf159,11.444796
C1orf162,0.63216406
C1orf168,0.04914956
C1orf170,0.042962495
C1orf172,0.5036722
C1orf173,0.18715541
C1orf174,50.95938
C1orf177,0.0
C1orf180,0.06683469
C1orf185,0.37888563
C1orf186,0.12460218
C1orf189,0.22372216
C1orf192,1.1119162
C1orf194,0.3128492
C1orf198,39.547928
C1orf200,0.016832989
C1orf204,2.6107206
C1orf21,23.011564
C1orf210,4.790555
C1orf213,15.016977
C1orf216,21.858332
C1orf220,2.1517916
C1orf226,13.485219
C1orf227,1.2925749
C1orf228,0.0
C1orf229,3.0715916
C1orf233,0.41472262
C1orf27,41.99563
C1orf35,27.420338
C1orf43,279.44565
C1orf50,17.431412
C1orf51,16.072206
C1orf52,47.83039
C1orf53,9.05913
C1orf54,4.024539
C1orf56,44.12815
C1orf61,668.93024
C1orf63,72.76807
C1orf64,0.17457478
C1orf65,0.0
C1orf68,0.0
C1orf74,8.654209
C1orf85,16.2397
C1orf86,24.801552
C1orf87,0.03785934
C1orf94,5.8893957
C1orf95,0.22316699
C2,1.4301196
C20orf111,85.7015
C20orf112,37.249317
C20orf118,0.23451461
C20orf141,0.0
C20orf144,0.27140895
C20orf166,0.07507332
C20orf166-AS1,1.0800294
C20orf173,0.18122971
C20orf194,12.863446
C20orf195,1.8293904
C20orf196,14.267989
C20orf197,0.0
C20orf201,1.4085033
C20orf202,0.4823586
C20orf203,1.5801535
C20orf24,56.35581
C20orf26,5.467799
C20orf27,59.067356
C20orf78,0.0
C20orf85,0.0
C20orf96,14.306944
C21orf119,30.727894
C21orf128,0.0
C21orf15,1.2756894
C21orf2,11.1052885
C21orf33,58.976933
C21orf37,0.030762322
C21orf49,1.4643338
C21orf54,0.0
C21orf58,19.417301
C21orf59,97.63433
C21orf62,21.943796
C21orf67,4.9862814
C21orf7,7.559999
C21orf88,0.56067544
C21orf90,0.2538123
C21orf91,6.0394173
C21orf91-OT1,0.11630361
C22orf15,0.049941353
C22orf23,3.093633
C22orf24,0.7286498
C22orf26,1.4619932
C22orf28,130.42946
C22orf29,9.78122
C22orf31,0.89114374
C22orf32,48.808838
C22orf34,0.0041642226
C22orf39,69.069534
C22orf42,0.0
C22orf43,1.0988975
C22orf46,2.3551433
C2CD2,3.2267177
C2CD2L,2.5534365
C2CD3,24.898067
C2CD4A,0.23214093
C2CD4B,0.0
C2CD4C,0.20821062
C2CD4D,0.16082215
C2CD5,25.475834
C2orf15,1.817506
C2orf16,3.2480252
C2orf27A,13.361991
C2orf27B,0.0
C2orf40,5.6389422
C2orf42,15.419364
C2orf43,18.264265
C2orf44,15.687793
C2orf47,24.204048
C2orf48,9.48093
C2orf49,17.598303
C2orf50,0.8969577
C2orf53,0.024017759
C2orf54,0.17193574
C2orf57,0.0
C2orf61,2.7219915
C2orf62,0.0
C2orf66,12.399554
C2orf68,24.485939
C2orf69,79.50385
C2orf70,0.69612414
C2orf71,0.0027859043
C2orf72,2.4830134
C2orf73,0.03856305
C2orf74,41.40956
C2orf76,9.879707
C2orf78,0.0
C2orf80,100.23416
C2orf81,2.9380934
C2orf82,0.21639298
C2orf83,3.0499408
C2orf88,6.4735465
C2orf91,4.1060104
C3,0.0579472
C3AR1,0.13243188
C3P1,0.002639296
C3orf14,73.22189
C3orf17,29.56473
C3orf18,16.205017
C3orf20,0.06252193
C3orf22,0.0
C3orf27,1.8769789
C3orf30,0.0
C3orf33,13.549022
C3orf35,0.99248976
C3orf36,0.0
C3orf37,56.95985
C3orf38,52.478935
C3orf43,0.2217294
C3orf45,2.7253656
C3orf49,0.20656721
C3orf52,0.3070863
C3orf55,0.016304985
C3orf58,33.230827
C3orf62,7.5458694
C3orf65,2.8824403
C3orf67,0.8470267
C3orf70,65.67592
C3orf72,2.3953342
C3orf79,0.0
C3orf80,0.09806239
C4A,4.6328936
C4B,1.9735345
C4BPA,0.0
C4BPB,0.06765453
C4B_2,1.9735345
C4orf17,0.09853372
C4orf19,10.726828
C4orf21,14.121979
C4orf22,1.1049266
C4orf26,5.9431696
C4orf27,88.0312
C4orf29,8.2472315
C4orf3,67.0271
C4orf32,0.32806492
C4orf33,28.016909
C4orf36,1.2307625
C4orf40,0.18190607
C4orf45,0.137478
C4orf46,51.736027
C4orf47,2.2700024
C4orf48,48.40146
C4orf51,0.026949964
C4orf52,84.92753
C4orf6,0.48720887
C5,6.8580046
C5AR1,0.6113491
C5AR2,0.34712723
C5orf15,154.17198
C5orf20,0.0
C5orf22,29.700268
C5orf24,45.964367
C5orf27,3.0412312
C5orf28,26.757906
C5orf30,27.977026
C5orf34,55.776535
C5orf38,0.23196217
C5orf4,5.1457534
C5orf42,6.2352204
C5orf45,15.759279
C5orf46,0.0
C5orf47,0.30557194
C5orf48,0.4262193
C5orf49,0.69705784
C5orf51,38.274914
C5orf52,0.0
C5orf54,22.089647
C5orf55,25.117294
C5orf56,11.12937
C5orf58,2.1875074
C5orf60,0.61058605
C5orf63,14.711057
C5orf64,4.024757
C6,0.06181903
C6orf1,49.124527
C6orf10,0.38612863
C6orf106,13.561726
C6orf118,10.753996
C6orf120,26.117199
C6orf123,3.5653963
C6orf132,0.3344279
C6orf136,16.997036
C6orf141,1.3800881
C6orf147,7.72869
C6orf15,11.448884
C6orf163,0.69049877
C6orf164,0.75533736
C6orf165,1.6640195
C6orf170,8.896515
C6orf195,0.36577713
C6orf201,0.105895385
C6orf203,33.460693
C6orf211,43.226017
C6orf222,0.047829952
C6orf223,0.090439886
C6orf226,35.30147
C6orf25,4.189559
C6orf47,27.16281
C6orf48,393.16205
C6orf52,7.280386
C6orf57,8.316684
C6orf58,0.0
C6orf62,789.65216
C6orf7,0.0
C6orf70,22.14816
C6orf89,27.837465
C6orf99,0.12290282
C7,0.42041022
C7orf10,5.302522
C7orf13,14.789771
C7orf25,37.106766
C7orf26,6.4707575
C7orf29,6.88654
C7orf31,1.3561352
C7orf33,0.0
C7orf34,0.08348973
C7orf41,7.1453214
C7orf43,3.1605282
C7orf45,0.0470101
C7orf49,78.40511
C7orf50,208.73619
C7orf53,10.6013365
C7orf55,52.35859
C7orf55-LUC7L2,8.022497
C7orf57,1.9034022
C7orf60,29.993961
C7orf61,5.447887
C7orf62,0.20135191
C7orf63,3.7653744
C7orf65,0.5263034
C7orf66,0.0
C7orf69,0.0
C7orf71,0.4301466
C7orf72,0.0
C7orf73,149.08011
C7orf76,0.32436496
C8A,0.0
C8B,0.029061541
C8G,0.3139797
C8orf12,0.051466014
